"hgnc_symbol","ensembl_gene_id","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NKX1-2","ENSG00000229544","NK1 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:31652]",25.651932300171,-0.40061546738899,0.427515295502017,-0.937078676725613,0.348718088983024,0.516514287678469
"NKX2-1","ENSG00000136352","NK2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11825]",309.354253909561,-0.516768954670771,0.123944511320644,-4.16935731291795,3.05459780712745e-05,0.000263499342207285
"NKX2-2","ENSG00000125820","NK2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7835]",216.081358484279,-0.37812826921258,0.14176140288379,-2.6673569922453,0.00764504172825397,0.0277637607036358
"NKX2-3","ENSG00000119919","NK2 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:7836]",37.8550390298646,-0.630293728411979,0.339862699485305,-1.85455399891341,0.0636599422897631,0.149647581088479
"NKX2-4","ENSG00000125816","NK2 homeobox 4 [Source:HGNC Symbol;Acc:HGNC:7837]",181.495355784549,-0.13776642686456,0.15196191770653,-0.906585208608747,0.364626186568782,0.532509159102519
"NKX2-5","ENSG00000183072","NK2 homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2488]",824.740922615145,0.13416445465646,0.0965359661219101,1.3897872476568,0.164593491625555,0.305236161963841
"NKX2-8","ENSG00000136327","NK2 homeobox 8 [Source:HGNC Symbol;Acc:HGNC:16364]",46.6358474708948,-0.363576200985915,0.2946749696744,-1.23382111954621,0.2172695678206,0.372243053116546
"NKX3-1","ENSG00000167034","NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838]",251.853119604506,-0.0608776638629049,0.134344900114271,-0.453144583911436,0.650444633247649,0.776733883330935
"NKX3-2","ENSG00000109705","NK3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:951]",141.1773479982,0.0951388540047052,0.174714287641318,0.544539632614489,0.586070183234455,0.728475680083094
"NKX6-1","ENSG00000163623","NK6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7839]",115.569789537745,-0.206155841088851,0.186167941873672,-1.10736488255718,0.268136202589078,0.433256790787719
"NKX6-2","ENSG00000148826","NK6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19321]",19.8291793738878,-0.442883595854587,0.420244438564512,-1.05387140248044,0.291941797396769,0.458546535604337
"NLE1","ENSG00000073536","notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889]",1325.94955978983,0.0777800269374425,0.0782630894660401,0.993827709436296,0.320306753443615,0.488158301108495
"NLGN1","ENSG00000169760","neuroligin 1 [Source:HGNC Symbol;Acc:HGNC:14291]",187.7403275801,-0.108371250592533,0.147469036470036,-0.734874609522203,0.462415862973335,0.625301595849358
"NLGN2","ENSG00000283859","neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]",1773.21246745629,-0.584629138065768,0.0844065992336819,-6.92634395146292,4.31855756218431e-12,1.71593632445257e-10
"NLGN2","ENSG00000169992","neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]",1773.21246745629,-0.584629138065768,0.0844065992336819,-6.92634395146292,4.31855756218431e-12,1.71593632445257e-10
"NLGN3","ENSG00000196338","neuroligin 3 [Source:HGNC Symbol;Acc:HGNC:14289]",149.570182697607,0.826104164079886,0.179401220431385,4.60478564244687,4.12890933675943e-06,4.542969933137e-05
"NLK","ENSG00000087095","nemo like kinase [Source:HGNC Symbol;Acc:HGNC:29858]",1362.84193108737,0.10776736847379,0.0653896194210322,1.6480806805113,0.0993361161995271,0.208940182561173
"NLN","ENSG00000123213","neurolysin [Source:HGNC Symbol;Acc:HGNC:16058]",1374.74278570613,-0.0845550379324937,0.0723020451379507,-1.16946951875517,0.242214515116562,0.402680011434019
"NLRC3","ENSG00000167984","NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]",2.4554623329008,-0.833755593044503,1.28115766120227,-0.650782974097102,0.515186592356661,.
"NLRC4","ENSG00000091106","NLR family CARD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:16412]",2.50912259190615,1.0675172306533,1.20111714483949,0.888770287927211,0.374126547174664,.
"NLRC5","ENSG00000140853","NLR family CARD domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29933]",52.2871820937077,-0.454404791594199,0.274622329688118,-1.65465347304517,0.0979948099793383,0.206826160554137
"NLRP1","ENSG00000091592","NLR family pyrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14374]",17.8516882699024,-0.0852292232725234,0.462222471167739,-0.184390047193517,0.853707477144013,0.91704526903015
"NLRP11","ENSG00000179873","NLR family pyrin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:22945]",56.9206428515939,-0.782967550911699,0.270126481779004,-2.8985220025642,0.00374926001276468,0.0155039934943604
"NLRP12","ENSG00000142405","NLR family pyrin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:22938]",1.44151839951854,-0.196132792648698,1.80085891350396,-0.108910693213096,0.913273325142486,.
"NLRP13","ENSG00000173572","NLR family pyrin domain containing 13 [Source:HGNC Symbol;Acc:HGNC:22937]",0.484720611179048,2.57750073177336,2.70721847431399,0.952084494187895,0.341054132158041,.
"NLRP14","ENSG00000158077","NLR family pyrin domain containing 14 [Source:HGNC Symbol;Acc:HGNC:22939]",14.9495340595411,-0.304639421147518,0.489922318103974,-0.621811682975557,0.534065703260572,0.687597975126895
"NLRP2","ENSG00000274638","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",6.51767175961777,-0.948137208872427,0.776088071057677,-1.22168764632637,0.221825769732017,0.377840714675651
"NLRP2","ENSG00000275399","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",6.51767175961777,-0.948137208872427,0.776088071057677,-1.22168764632637,0.221825769732017,0.377840714675651
"NLRP2","ENSG00000275796","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",6.51767175961777,-0.948137208872427,0.776088071057677,-1.22168764632637,0.221825769732017,0.377840714675651
"NLRP2","ENSG00000278789","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",6.51767175961777,-0.948137208872427,0.776088071057677,-1.22168764632637,0.221825769732017,0.377840714675651
"NLRP2","ENSG00000275082","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",6.51767175961777,-0.948137208872427,0.776088071057677,-1.22168764632637,0.221825769732017,0.377840714675651
"NLRP2","ENSG00000278682","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",6.51767175961777,-0.948137208872427,0.776088071057677,-1.22168764632637,0.221825769732017,0.377840714675651
"NLRP2","ENSG00000277060","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",6.51767175961777,-0.948137208872427,0.776088071057677,-1.22168764632637,0.221825769732017,0.377840714675651
"NLRP2","ENSG00000022556","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",6.51767175961777,-0.948137208872427,0.776088071057677,-1.22168764632637,0.221825769732017,0.377840714675651
"NLRP2","ENSG00000273992","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",6.51767175961777,-0.948137208872427,0.776088071057677,-1.22168764632637,0.221825769732017,0.377840714675651
"NLRP2","ENSG00000275843","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",6.51767175961777,-0.948137208872427,0.776088071057677,-1.22168764632637,0.221825769732017,0.377840714675651
"NLRP3","ENSG00000162711","NLR family pyrin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16400]",2.13602671845113,-1.19491513803425,1.60670605865561,-0.743704880925189,0.457055035936759,.
"NLRP4","ENSG00000160505","NLR family pyrin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:22943]",1.03052433123592,1.93460068376857,1.91974012467781,1.00774092227366,0.313578853916475,.
"NLRP5","ENSG00000171487","NLR family pyrin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21269]",0.0798889051399545,0.967226402920398,4.54208313193545,0.212947754328805,0.831367713942131,.
"NLRP6","ENSG00000174885","NLR family pyrin domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22944]",0.547679386968981,-0.470697846961469,2.7917448002062,-0.168603465089897,0.866108554838482,.
"NLRP7","ENSG00000277786","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]",1.51944091386586,-0.466253173516477,1.66042944382902,-0.280802761748959,0.778861685251045,.
"NLRP7","ENSG00000277776","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]",1.51944091386586,-0.466253173516477,1.66042944382902,-0.280802761748959,0.778861685251045,.
"NLRP7","ENSG00000274174","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]",1.51944091386586,-0.466253173516477,1.66042944382902,-0.280802761748959,0.778861685251045,.
"NLRP7","ENSG00000277179","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]",1.51944091386586,-0.466253173516477,1.66042944382902,-0.280802761748959,0.778861685251045,.
"NLRP7","ENSG00000274571","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]",1.51944091386586,-0.466253173516477,1.66042944382902,-0.280802761748959,0.778861685251045,.
"NLRP7","ENSG00000275483","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]",1.51944091386586,-0.466253173516477,1.66042944382902,-0.280802761748959,0.778861685251045,.
"NLRP7","ENSG00000278173","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]",1.51944091386586,-0.466253173516477,1.66042944382902,-0.280802761748959,0.778861685251045,.
"NLRP7","ENSG00000167634","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]",1.51944091386586,-0.466253173516477,1.66042944382902,-0.280802761748959,0.778861685251045,.
"NLRP7","ENSG00000277071","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]",1.51944091386586,-0.466253173516477,1.66042944382902,-0.280802761748959,0.778861685251045,.
"NLRP7","ENSG00000276804","NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]",1.51944091386586,-0.466253173516477,1.66042944382902,-0.280802761748959,0.778861685251045,.
"NLRP8","ENSG00000179709","NLR family pyrin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:22940]",0.104027249105564,-0.377200628225187,4.56207696005969,-0.0826817766397899,0.934104575385529,.
"NLRP9","ENSG00000185792","NLR family pyrin domain containing 9 [Source:HGNC Symbol;Acc:HGNC:22941]",0.462627771311955,0.02408137382617,2.82086202289498,0.00853688469365683,0.993188634239251,.
"NLRX1","ENSG00000160703","NLR family member X1 [Source:HGNC Symbol;Acc:HGNC:29890]",620.825889878221,0.282343670235111,0.0947730121586201,2.97915686970629,0.00289042759346294,0.0125663346641337
"NMB","ENSG00000197696","neuromedin B [Source:HGNC Symbol;Acc:HGNC:7842]",161.855085487915,0.290651859748613,0.155175655324644,1.87305063504026,0.0610613931747691,0.145000777640754
"NMBR","ENSG00000135577","neuromedin B receptor [Source:HGNC Symbol;Acc:HGNC:7843]",2.25451395557989,-1.29185065563525,1.38866035786533,-0.93028554341474,0.352223260850428,.
"NMD3","ENSG00000169251","NMD3 ribosome export adaptor [Source:HGNC Symbol;Acc:HGNC:24250]",1770.58161617528,0.671026641492083,0.0921097081510092,7.28508053018656,3.21478214449213e-13,1.55108246574006e-11
"NME1","ENSG00000239672","NME/NM23 nucleoside diphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:7849]",2900.61558462463,0.0549985766305142,0.0619609757983531,0.887632512591515,0.374738458847797,0.54268612012112
"NME1-NME2","ENSG00000011052","NME1-NME2 readthrough [Source:HGNC Symbol;Acc:HGNC:33531]",38.7492021267132,1.96839734082936,0.962326844742214,2.04545612707775,0.0408099103323951,0.106594278232026
"NME2","ENSG00000243678","NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]",506.879766182819,0.239244035531853,0.111376589314608,2.14806394237889,0.0317086761770592,0.0876246874932038
"NME3","ENSG00000103024","NME/NM23 nucleoside diphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:7851]",577.494698471203,0.0193965897256554,0.0984821013727751,0.196955481811211,0.843862375699746,0.911369195307821
"NME4","ENSG00000103202","NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852]",2775.77930923514,-0.0161668048625556,0.154098001167159,-0.104912489066088,0.916445248818821,0.954605022308445
"NME5","ENSG00000112981","NME/NM23 family member 5 [Source:HGNC Symbol;Acc:HGNC:7853]",101.997419388981,-1.01595279366647,0.204544264664617,-4.9669092180721,6.80284138932473e-07,9.37939132520168e-06
"NME6","ENSG00000172113","NME/NM23 nucleoside diphosphate kinase 6 [Source:HGNC Symbol;Acc:HGNC:20567]",584.57140695228,0.193645559841819,0.0888461450600513,2.17956062934338,0.0292900458639465,0.0822552506185219
"NME7","ENSG00000143156","NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]",429.012572104811,-0.0978377511717232,0.103994089058774,-0.940801078765437,0.346806807976057,0.514592696914705
"NME9","ENSG00000181322","NME/NM23 family member 9 [Source:HGNC Symbol;Acc:HGNC:21343]",5.60708014418943,-1.59399995610114,0.998187750783593,-1.59689392586698,0.110289354006641,0.226587596382859
"NMI","ENSG00000123609","N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]",105.467643183105,0.123540180743119,0.195086136153709,0.633259662520466,0.52656409012405,0.681554586700595
"NMNAT1","ENSG00000173614","nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17877]",276.809536453193,0.386477334296614,0.123452959440414,3.13056354459572,0.00174471248549737,0.00824136612182642
"NMNAT2","ENSG00000157064","nicotinamide nucleotide adenylyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16789]",47.2868532133289,-0.344993363961017,0.291878556340588,-1.18197571033088,0.237215338843777,0.396234545132449
"NMNAT3","ENSG00000163864","nicotinamide nucleotide adenylyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:20989]",76.9539778620445,-0.317548511914044,0.247963182371423,-1.28062766769298,0.200324477073732,0.351651280461338
"NMRAL1","ENSG00000274684","NmrA like redox sensor 1 [Source:HGNC Symbol;Acc:HGNC:24987]",19.368898229626,-0.278771798185835,0.434040019292179,-0.64227210808913,0.520696520936063,0.676892406431485
"NMRAL1","ENSG00000153406","NmrA like redox sensor 1 [Source:HGNC Symbol;Acc:HGNC:24987]",19.368898229626,-0.278771798185835,0.434040019292179,-0.64227210808913,0.520696520936063,0.676892406431485
"NMT1","ENSG00000136448","N-myristoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7857]",5209.55736993991,0.0877902357990623,0.0526400262309851,1.66774680950647,0.095365998867669,0.202294669362112
"NMT2","ENSG00000152465","N-myristoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7858]",1020.14306254568,-0.134150314751709,0.0763374072201777,-1.75733391579286,0.0788609100941831,0.175463102735711
"NMU","ENSG00000109255","neuromedin U [Source:HGNC Symbol;Acc:HGNC:7859]",199.965651505405,-0.449968403369436,0.151772396719835,-2.96475784196817,0.00302921273768724,0.0130565743620324
"NMUR1","ENSG00000171596","neuromedin U receptor 1 [Source:HGNC Symbol;Acc:HGNC:4518]",14.6044982709531,-0.712840146539607,0.573887997105196,-1.24212416035065,0.214190755666826,0.368512467335526
"NMUR2","ENSG00000132911","neuromedin U receptor 2 [Source:HGNC Symbol;Acc:HGNC:16454]",8.17769937860088,-0.938747221879679,0.670454685343555,-1.40016505574668,0.161463897420769,0.30103241453607
"NNAT","ENSG00000053438","neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]",0.223096515638026,-0.377205003960184,4.3729772434995,-0.0862581675952935,0.931261191906089,.
"NNMT","ENSG00000166741","nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]",0.997143739499706,-1.19602350397934,2.12771389608335,-0.562116695379463,0.574036514039198,.
"NNT","ENSG00000112992","nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]",2478.84015574475,0.204878805040079,0.0641121333255811,3.19563231501971,0.00139524791929312,0.00685750448406766
"NOA1","ENSG00000084092","nitric oxide associated 1 [Source:HGNC Symbol;Acc:HGNC:28473]",812.602056966356,0.149732884657126,0.0851841175450549,1.75775589361398,0.0787890529979006,0.175392853901044
"NOB1","ENSG00000141101","NIN1 (RPN12) binding protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:29540]",778.959735942345,0.418880522848018,0.0923501641891286,4.53578536135758,5.73895230721452e-06,6.09435154100374e-05
"NOBOX","ENSG00000285328","NOBOX oogenesis homeobox [Source:HGNC Symbol;Acc:HGNC:22448]",0.547880305349511,0.0181220640725266,2.62778558330925,0.00689632525105221,0.994497572171216,.
"NOBOX","ENSG00000106410","NOBOX oogenesis homeobox [Source:HGNC Symbol;Acc:HGNC:22448]",0.547880305349511,0.0181220640725266,2.62778558330925,0.00689632525105221,0.994497572171216,.
"NOC2L","ENSG00000188976","NOC2 like nucleolar associated transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:24517]",3018.70717243882,0.123931796979325,0.0580817681559951,2.13374697282754,0.0328634987070264,0.0901107158334562
"NOC3L","ENSG00000173145","NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034]",2026.00768378732,0.202999265348774,0.0664165349216567,3.05645673307448,0.00223969802210739,0.0101445913910963
"NOC4L","ENSG00000184967","nucleolar complex associated 4 homolog [Source:HGNC Symbol;Acc:HGNC:28461]",562.812696858357,0.0519272945401035,0.0953938411793362,0.544346405366804,0.586203119059218,0.728521850868252
"NOC4L","ENSG00000288146","nucleolar complex associated 4 homolog [Source:HGNC Symbol;Acc:HGNC:28461]",562.812696858357,0.0519272945401035,0.0953938411793362,0.544346405366804,0.586203119059218,0.728521850868252
"NOD1","ENSG00000106100","nucleotide binding oligomerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16390]",209.332369684408,-0.239422119311427,0.142851056662358,-1.6760262395351,0.0937330530590458,0.199599518522923
"NOD2","ENSG00000167207","nucleotide binding oligomerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:5331]",11.2072056806874,-0.491941701405375,0.714332266068939,-0.688673499396286,0.491028756545916,0.650961921810508
"NODAL","ENSG00000156574","nodal growth differentiation factor [Source:HGNC Symbol;Acc:HGNC:7865]",0.809848670313496,1.34889344813371,2.30508199882364,0.585182413823934,0.558425068495844,.
"NOG","ENSG00000183691","noggin [Source:HGNC Symbol;Acc:HGNC:7866]",236.611801981885,0.122775308554224,0.146477926492347,0.838183004731698,0.4019279305706,0.568934105871966
"NOL10","ENSG00000115761","nucleolar protein 10 [Source:HGNC Symbol;Acc:HGNC:25862]",1869.94361946965,-0.0737488490095502,0.0606772873441533,-1.21542758810651,0.224203051192231,0.380952349766845
"NOL11","ENSG00000130935","nucleolar protein 11 [Source:HGNC Symbol;Acc:HGNC:24557]",2441.15568098575,0.201528722239939,0.0662728701010374,3.04089323327472,0.00235877456167112,0.0105974325014814
"NOL12","ENSG00000273899","nucleolar protein 12 [Source:HGNC Symbol;Acc:HGNC:28585]",873.6049087172,-0.135417674861835,0.0782970974727475,-1.72953633318233,0.0837131496048468,0.183566336240071
"NOL3","ENSG00000140939","nucleolar protein 3 [Source:HGNC Symbol;Acc:HGNC:7869]",184.513208868792,-0.132137761688251,0.168638721936255,-0.783555284166577,0.433301102488055,0.599284779511655
"NOL4","ENSG00000101746","nucleolar protein 4 [Source:HGNC Symbol;Acc:HGNC:7870]",223.098474377548,-0.434985963334851,0.132445147241818,-3.28427256410274,0.00102245985989019,0.00525991270968674
"NOL6","ENSG00000165271","nucleolar protein 6 [Source:HGNC Symbol;Acc:HGNC:19910]",1205.50592617127,0.236040391495063,0.0772935202411884,3.05381862229223,0.00225948642940921,0.010213378285511
"NOL7","ENSG00000225921","nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]",1691.38144536465,0.144463504087755,0.0720740466736229,2.00437620412708,0.0450297763733082,0.114911728931622
"NOL8","ENSG00000198000","nucleolar protein 8 [Source:HGNC Symbol;Acc:HGNC:23387]",1926.11505874083,0.135545972209309,0.075149168500567,1.80369224189469,0.0712795664348259,0.162993256074368
"NOL9","ENSG00000162408","nucleolar protein 9 [Source:HGNC Symbol;Acc:HGNC:26265]",1745.9137137459,0.0388517064131465,0.0673555173214938,0.576815500172077,0.564064097556104,0.711364544170114
"NOLC1","ENSG00000166197","nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15608]",7056.71775112851,-0.603836487383613,0.0494528932647765,-12.2103368988059,2.73753258937092e-34,1.14946773806666e-31
"NOM1","ENSG00000146909","nucleolar protein with MIF4G domain 1 [Source:HGNC Symbol;Acc:HGNC:13244]",2236.2294676335,-0.197035652823855,0.0598499916493424,-3.2921584012622,0.000994215968320487,0.0051333131551436
"NOMO1","ENSG00000103512","NODAL modulator 1 [Source:HGNC Symbol;Acc:HGNC:30060]",913.874262102835,0.721581625477414,0.0770064858697202,9.3704006529812,7.22577138401469e-21,9.27765158859936e-19
"NOMO1","ENSG00000274779","NODAL modulator 1 [Source:HGNC Symbol;Acc:HGNC:30060]",913.874262102835,0.721581625477414,0.0770064858697202,9.3704006529812,7.22577138401469e-21,9.27765158859936e-19
"NOMO2","ENSG00000185164","NODAL modulator 2 [Source:HGNC Symbol;Acc:HGNC:22652]",380.780644696814,0.61504958626627,0.111992385735514,5.49188752634309,3.97660623249153e-08,7.41663318463246e-07
"NOMO3","ENSG00000103226","NODAL modulator 3 [Source:HGNC Symbol;Acc:HGNC:25242]",260.082082714433,0.733496983117209,0.122924403975952,5.96705747103486,2.4157034090787e-09,5.80965451446543e-08
"NOMO3","ENSG00000278087","NODAL modulator 3 [Source:HGNC Symbol;Acc:HGNC:25242]",260.082082714433,0.733496983117209,0.122924403975952,5.96705747103486,2.4157034090787e-09,5.80965451446543e-08
"NONO","ENSG00000147140","non-POU domain containing octamer binding [Source:HGNC Symbol;Acc:HGNC:7871]",12371.7656638913,-0.167160280805162,0.0573813489223513,-2.91314658760225,0.00357806594613785,0.0149673754817441
"NOP10","ENSG00000182117","NOP10 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14378]",1056.06208005568,0.128581218553274,0.0761082787987594,1.68945114227665,0.0911330072948458,0.195288607080376
"NOP14","ENSG00000087269","NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]",3065.3063288636,0.32393909881943,0.0582749570942764,5.55880458728378,2.71628604281691e-08,5.30153517100547e-07
"NOP14-AS1","ENSG00000249673","NOP14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20205]",253.584816250876,0.00871546539639044,0.131705779427927,0.0661737505692357,0.947239494967255,0.970209992795108
"NOP16","ENSG00000048162","NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]",759.296642854988,0.00390847830030275,0.0881922320485712,0.04431771607901,0.964651150159186,0.979850949256169
"NOP2","ENSG00000111641","NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]",3554.03727388143,0.288478204964541,0.0628904339403859,4.58699657308758,4.49668059280341e-06,4.89561525506613e-05
"NOP56","ENSG00000101361","NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911]",7229.20761854023,0.191708303248267,0.0524562370549342,3.6546331573022,0.000257549967661219,0.00165685146897917
"NOP58","ENSG00000055044","NOP58 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:29926]",4654.53796222067,0.337009987698716,0.053933045846442,6.24867337658344,4.13953548649436e-10,1.12827760207327e-08
"NOS1","ENSG00000089250","nitric oxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:7872]",8.61307286157229,-0.149362374330767,0.747022645489838,-0.199943569626095,0.841524714741685,0.909807095910008
"NOS1AP","ENSG00000198929","nitric oxide synthase 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:16859]",103.529606670153,0.109065471820457,0.192736604646223,0.565878349992994,0.57147647998734,0.717393228271114
"NOS2","ENSG00000007171","nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]",107.030678057191,-0.599403879320895,0.207995643506552,-2.88180977839573,0.00395398355507143,0.0161868480926455
"NOS3","ENSG00000164867","nitric oxide synthase 3 [Source:HGNC Symbol;Acc:HGNC:7876]",25.5381657160416,-1.17424322737494,0.423642255153955,-2.77178022987393,0.00557506622991732,0.0214923645032247
"NOSIP","ENSG00000142546","nitric oxide synthase interacting protein [Source:HGNC Symbol;Acc:HGNC:17946]",1132.4776841884,0.0996362252556322,0.0892803624430108,1.11599261617281,0.26442529525359,0.428955976512454
"NOSTRIN","ENSG00000275326","nitric oxide synthase trafficking [Source:HGNC Symbol;Acc:HGNC:20203]",60.1806980620781,-0.972335884611998,0.286312557634663,-3.39606440124329,0.000683622728531536,0.0037463007797058
"NOSTRIN","ENSG00000163072","nitric oxide synthase trafficking [Source:HGNC Symbol;Acc:HGNC:20203]",60.1806980620781,-0.972335884611998,0.286312557634663,-3.39606440124329,0.000683622728531536,0.0037463007797058
"NOTCH1","ENSG00000148400","notch receptor 1 [Source:HGNC Symbol;Acc:HGNC:7881]",577.227020141805,0.571803260056154,0.0962354487872676,5.94171136791961,2.82061738718882e-09,6.68004751941548e-08
"NOTCH2","ENSG00000134250","notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]",4634.5498711857,0.333936338084458,0.0726032195717471,4.59947010689325,4.23566964847837e-06,4.64399178960903e-05
"NOTCH2NL",.,.,523.878551866675,-0.105688741546487,0.0930509625454695,-1.1358156719211,0.256033716692239,0.418931655142868
"NOTCH3","ENSG00000074181","notch receptor 3 [Source:HGNC Symbol;Acc:HGNC:7883]",1431.90267026975,0.306849090112701,0.0811191707952922,3.78269510282653,0.0001551394043371,0.00107096465243453
"NOTCH4","ENSG00000238196","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]",40.8312743422175,-0.0661532245638989,0.318219830198429,-0.207885299048298,0.835318528079274,0.905784240333053
"NOTCH4","ENSG00000223355","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]",40.8312743422175,-0.0661532245638989,0.318219830198429,-0.207885299048298,0.835318528079274,0.905784240333053
"NOTCH4","ENSG00000206312","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]",40.8312743422175,-0.0661532245638989,0.318219830198429,-0.207885299048298,0.835318528079274,0.905784240333053
"NOTCH4","ENSG00000234876","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]",40.8312743422175,-0.0661532245638989,0.318219830198429,-0.207885299048298,0.835318528079274,0.905784240333053
"NOTCH4","ENSG00000204301","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]",40.8312743422175,-0.0661532245638989,0.318219830198429,-0.207885299048298,0.835318528079274,0.905784240333053
"NOTCH4","ENSG00000232339","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]",40.8312743422175,-0.0661532245638989,0.318219830198429,-0.207885299048298,0.835318528079274,0.905784240333053
"NOTCH4","ENSG00000235396","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]",40.8312743422175,-0.0661532245638989,0.318219830198429,-0.207885299048298,0.835318528079274,0.905784240333053
"NOTUM","ENSG00000185269","notum, palmitoleoyl-protein carboxylesterase [Source:HGNC Symbol;Acc:HGNC:27106]",38.4433405882935,-0.211497206116911,0.350187524993997,-0.603954141771715,0.545874131268424,0.697415316618644
